end,start,title,longitude,latitude
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,SUBSTRATS NEURO-ANATOMIQUES ET CORRÉLATS NEURO-PHYSIOLOGIQUES ASSOCIÉS À L’APPRENTISSAGE ET CONSOLIDATION D’HABILETÉS MOTRICES,-73.560832,45.512577
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,BIKE & TATTOO EXPO,-73.780808,45.580893
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,THE OTHER SIDE OF THE MIC: ELEANOR WACHTEL,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,FIRST PEOPLES LITERARY PRIZE: THOMAS KING WITH ROSANNA DEERCHILD,-73.57500,45.50346
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,LE 5 À 7 DES INDISCRÉTIONS PUBLIQUES,-73.58243,45.52456
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,PREMIO AZUL: VALERIA LUISELLI AND THE STORY OF MY TEETH,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,TORBEN & SYLVIA,-73.78445,45.50471
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,À LA BELLE ÉTOILE,-73.59827,45.54739
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,PRINCE OF A MIAMI CHILDHOOD: POET RICHARD BLANCO,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,PIERRE SIMENON: MON PÈRE ET MAIGRET,-73.620772,45.495823
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,MOLLY BLOOM,-73.4944,45.6677093506
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,A CRACK IN EVERYTHING : L’HÉRITAGE DE LEONARD COHEN,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,EAR WITNESS,-73.57988,45.49855
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,HISTOIRE DU CORPS: LA BEAUTÉ, LA LAIDEUR ET LA CONSTRUCTION DU GENRE,-73.4936,45.6627
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,RÉMI BOLDUC | HOMMAGE À DAVE BRUBECK,-73.61459,45.54387
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,L'ORCHESTRE DU BAYERISCHER RUNDFUNK / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,SAMUELE | SIMON KEARNEY | SWEET GRASS,-73.55957,45.52543
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,ASAF AVIDAN,-73.56010,45.51350
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,DREAM THEATER,-73.571504,45.4960704
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,ISABELLA ROSSELLINI,-73.56561,45.50794
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,UNFORGETTABLE | SOIRÉE HOMMAGE AUX GRANDS CROONERS FRANK SINATRA, DEAN MARTIN, NAT KING COLE & TONY BENNETT AVEC COLIN HUNTER,-73.567971,45.505140
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,PANDALÉON ET ROSIE VALLAND,-73.5406723022,45.5511283875
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,HOMMAGE À PINK FLOYD PAR ECHOES,-73.565401,45.509839
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,MANU MILITARI,-73.66208,45.55345
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,HOMMAGE À PINK FLOYD PAR ECHOES,-73.565401,45.509839
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,FREAKS, GEEKS AND MISCREANTS: THE OUTSIDER IN FICTION PRESENTED BY QUEBEC WRITERS' FEDERATION,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,LOST LOVE,-73.58233,45.52389
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,THE APOSTLES REVIEW,-73.569463,45.512411
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,L’ÉCRITURE DE MÉMOIRES : SECRETS DE FAMILLE,-73.569463,45.512411
2016-05-28T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,AU-DELÀ DE LA TERRE,-73.57441,45.52147
2016-05-07T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,EXPOSITION BÉNÉFICE POUR L'ART,-73.5673,45.5058
2016-05-28T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DÉLAI,-73.57441,45.52147
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,À LA RECHERCHE DU CHANT PERDU,-73.566722,45.51125
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,PETIT DÉJEUNER GEORGES SIMENON,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DISCUSSING THE CRAFT: RICHARD BLANCO ON POETRY,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,WALKING TOUR OF IRISH MONTREAL,-73.55666,45.50356
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,LA MINUSCULE,-73.5781478882,45.650226593
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,PERFORMANCE POÉTIQUE: LOST MAPS: A POETRY PERFORMANCE,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,FIANCÉES ET CHANTEUSES DE CABARET : L’ŒUVRE D’AGATA TUSZYNSKA,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,WRITING LITERARY CRITICISM, PART ONE,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,BLOODY CAESAR: GENDER, REVOLUTION, VIOLENCE,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,A RENAISSANCE OF FICTION,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,SHARING STORIES, SHARING CULTURES: SYRIANS IN MONTREAL,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LE PETIT PRINCE - LE FILM,-73.597069,45.5876
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,À LA RENCONTRE DU NEM...,-73.56900,45.51349
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,VIEUX THOMAS ET LA PETITE FÉE,-73.58243,45.52456
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,ATELIER DE SCULPTURE EN PAPIER,-73.5992,45.6423912048
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MONTRÉAL EN HISTOIRES : VISITE DU VIEUX MONTRÉAL,-73.55934,45.50626
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MY LIFE IN NUMBERS: DANIEL TAMMET AND THE STATE OF GENIUS,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,POWERLESS,-73.588845,45.529196
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,A DIFFERENT COUNTRY:  FICTION FROM IRELAND, ISRAEL ET GERMANY,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,THE WOMEN OF WILL: SILENT NO MORE,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,JAZZ, RAP ET CABARET : MORTON, HERON, GRAN,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LYARI NOTES,-73.588845,45.529196
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,REMISE DU GRAND PRIX 2016 À ANNE CARSON,-73.56148,45.51512
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,SUBCULTURES GUNS & HACKERS: NON-FICTION,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MONTRÉAL ART CONTEMPORAIN,-73.568984,45.507828
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,ALLES VELOZIFERISCH: HOW CAN WE SLOW DOWN TIME?,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LES ÉCRIVAINS QUI LÈVENT LE VOILE SUR DES ARTISTES,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,YOUR HEART IS A MUSCLE: SUNIL YAPA AND THE NOVEL OF PROTEST,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LES SAGES FOUS | CIRQUE ORPHELIN,-74.13357,45.25324
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,LES HISTOIRES FONT DE NOUS CE QUE NOUS SOMMES | STORIES ARE ALL WE ARE: THOMAS KING & JOSEPH BOYDEN,-73.568984,45.507828
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,CREATIVITY & WELL-BEING WRITING WORKSHOP,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,REMISE DU PRIX DE LA DIVERSITÉ: PLAY BOYS,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,RAPID-FIRE READINGS, RICOCHET WRITING: 25 AUTHORS WRITE BEFORE YOUR VERY EYES !,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MONSTER SPECTACULAR,-73.55191,45.55393
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DEAR MANDELA,-73.588845,45.529196
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,OFF JAZZ EN RAFALE |  DEXTER GOLDBERG TRIO & ALAIN BÉDARD – AUGUSTE QUARTET,-73.56686,45.50641
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,GAD ELMALEH-OH MY GAD!!,-73.5574,45.5171012878
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,GHASHEE W MASHEE,-73.64871,45.61488
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DUO ORGUE ET TROMPETTE,-73.56617,45.509715
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,CIRQUE ÉLOIZE | CIRKOPOLIS,-73.56561,45.50794
2016-04-05T00:00:00.000-0400,2016-04-05T00:00:00.000-0400,STARSHIT,-73.57417,45.51983
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,GUY NANTEL,-73.772839,45.647183
2016-04-13T00:00:00.000-0400,2016-04-13T00:00:00.000-0400,SPECTACLE CHORÉGRAPHIQUE LIBRE UQAM,-73.5682,45.5205726624
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,MICHEL BARRETTE | FAUT J'TE RACONTE,-73.44088,45.44084
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MONSIEUR RAPH | ARIANE ZITA | ANATOLE,-73.60330,45.53624
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,JACQUES MICHEL,-73.20493,45.55988
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,ALCOHOLICA - HOMMAGE À METALLICA,-73.437944,45.444936
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,QUEEN ET LES KINGS DU ROCK QUÉBÉCOIS,-73.5681847,45.50568
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,LES VENTS ORFÈVRES-JEAN-FRANÇOIS BÉLANGER,-73.61176,45.57796
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DANSE 2,-73.68992,45.43354
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,MIKE WARD - CHIEN,-73.44088,45.44084
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,ANTIGONICK/AT HOME,-73.568984,45.507828
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,DEANNE SMITH,-73.584268,45.491092
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,THE EMPIRE OF SELF: JAY PARINI ON THE LIFE OF GORE VIDAL,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,GIRLS CAN KICK YOUR ASS IV,-73.56317,45.50958
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,DRAMATIC READINGS FROM JAMES JOYCE'S ULYSSES,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,THIS REALLY HAPPENED: WE ARE FAMILY,-73.569463,45.512411
2016-04-06T00:00:00.000-0400,2016-04-06T00:00:00.000-0400,ENCORE UNE FOIS, SI VOUS PERMETTEZ,-73.56561,45.50794
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,UNE SOIRÉE SOUL, MOTOWN & DISCO AVEC KIM RICHARDSON,-73.567971,45.505140
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,GREASE,-73.56264,45.51462
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,HOMMAGE - TINA TURNER & THE LEGENDARY LADIES OF MOTOWN (AVEC SOUPER),-73.60509,45.52351
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,SHOOTING WITH AJ SOMERSET: CAMERAS AND GUNS,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,KIWISTAR,-73.55957,45.52543
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,AURÉLIA O’LEARY,-73.57637,45.49541
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,REPENSER LE PROCESSUS DE TRADUCTION,-73.569463,45.512411
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,ECRIRE LE MOMENT PRÉSENT,-72.696463,45.273769
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,ALICE IN WONDERLAND BREAKFAST,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,DISCOVERING THE PAST: AGATA TUSZYNSKA,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,REMISE DU PRIX DES MOTS POUR CHANGER,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,BEST PLACE ON EARTH: AYELET TSABARI IN CONVERSATION WITH JOSEPH ROSEN,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,VICARIOUS TRAUMA:TRANSLATING THE INDESCRIBABLE,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,SOUP AND POEM FOR SYRIA,
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,WRITING LITERARY CRITICISM, PART TWO,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,MON PREMIER CONTACT,-73.588845,45.529196
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,AICW-TRANSLATING WORLDS,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,MARCHÉ ARTISANAL MONTRÉAL DE MASCARA & POPCORN,-73.54987,45.53708
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,ASTÉRIX ET OBÉLIX CONTRE CÉSAR,-73.56262,45.51382
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,PREMIER ROMAN: DIALOGUE ENTRE LES LAURÉATS,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,LA MAGIE DES COULEURS PEUT COMMENCER!,-73.4936,45.6627
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,THE RENDEZ-VOUS,-73.62089,45.61668
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,LA TOURNÉE DES IDOLES,-73.99368,45.78761
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,ROSÉPINE,-73.59443,45.43099
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,QUAND LES VIOLONS SONT À L'HONNEUR,-73.59827,45.54739
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,TOLSTOÏ ET TCHAÏKOVSKI SUPERPOSÉS,-73.56746,45.50988
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,OGO - THÉÂTRE DES PETITES ÂMES,-73.59556,45.45772
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,PREMIER ROMAN: ROC, IMMOBILITÉ ET FURIE,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,THE SHORE BREAK,-73.588845,45.529196
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,BACH'N JAZZ,-73.6419755,45.5132769
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,LE PIANO MUET,-73.86746,45.48331
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,BACH À LA MANIÈRE FRANÇAISE ET ITALIENNE,-73.58243,45.52456
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,WOMEN AND THE AICW: 30 YEARS OF WRITING,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,QUINTETTES POUR PIANOFORTE ET VENTS,-73.56900,45.51349
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,LES QUATRE SAISONS POUR QUATRE VIOLES DE GAMBE,-73.66039,45.57040
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,BANQUET CHORAL,-73.55304,45.51818
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,MUSICIANS FROM MARLBORO,-73.57988,45.49855
2016-04-16T00:00:00.000-0400,2016-04-16T00:00:00.000-0400,REMIX,-73.5673,45.5058
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,INANNA PUBLICATIONS: BOOK LAUNCH,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,COCKTAIL DE CLÔTURE: HOMMAGE À TROIS AUTEURES QUÉBECOISES,-73.569463,45.512411
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,DES LUCIOLES AU FOND DE L'ABÎME (FIREFLIES IN THE ABYSS),-73.588845,45.529196
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,PRÉSENTATION ET LECTURE DE L'OEUVRE DE GENEVIÈVE DESROSIERS,-73.58402,45.52270
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,ROOKIEROOK & COMPAGNIE - TOUS LES JOURS / WEEK-ENDS DE LA CHANSON QUÉBECOR 2015-2016,-73.56561,45.50794
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,AN EVENING WITH AYELET GUNDAR-GOSHEN (IN HEBREW),-73.636263,45.489213
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,EXTRAVAGANCE POLYPHONIQUE,-73.5681847,45.50568
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,LA MARCHANDE DE MOTS AVEC MYRIAME EL YAMANI,-73.603663,45.542824
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,PIANOS CAMÉLÉONS,-73.63633,45.48855
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,OPEN MICHELLE,-73.584268,45.491092
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,NAPALM DEATH – THE MELVINS,-73.565401,45.509839
2016-04-24T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,LES ONDES DU BONHEUR,-73.554826,45.497401
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,CARREFOURS AMÉRIQUES!,-73.616337,45.529690
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,GOODNIGHT, MARKOVITCH: AYELET GUNDAR-GROSHEN,-73.636263,45.489213
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,REQUIEM FOR THE AMERICAN DREAM,-73.556446,45.501429
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,LONGS COURRIERS,-73.57403,45.51632
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,VALLEY OF LOVE,-73.60895,45.52011
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,LE QUATUOR ARTEMIS / PRO MUSICA - SÉRIE PIERRE-ROLLAND,-73.56561,45.50794
2016-04-18T00:00:00.000-0400,2016-04-18T00:00:00.000-0400,SORTIE PUBLIQUE DES ÉTUDIANTS DE 1ÈRE ANNÉE - ÉCOLE NATIONALE DE L'HUMOUR,-73.5233535767,45.5957374573
2016-04-25T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,MONTRÉAL DU FUTUR,-73.56542,45.50798
2016-04-25T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,MONTRÉAL DU FUTUR,-73.565637,45.507737
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,CENTRE D'ENTREPRENEURIAT ESG UQAM: ATELIER MIDI-TRAVAILLER EN ÉQUIPE,-73.560832,45.512577
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,TANGO BORÉAL,-73.66208,45.55345
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,TROC-TES-TRUCS CRÉATIF,-73.563598,45.508941
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,1987,-73.62089,45.61668
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,LES LETTRES D'AMOUR,-73.59096,45.52208,
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,DÉFILÉ DE MODE: LE TEMPS D'UN RÊVE, AU PROFIT DE LA FONDATION RÊVES D'ENFANTS,-73.567971,45.505140
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,LAST NIGHT AT THE GAYETY,-73.55666,45.50356
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,MARIE-NICOLE LEMIEUX & L'ART DE LA MÉLODIE FRANÇAISE | ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,SÉBASTIEN LÉPINE,-73.55957,45.52543
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,UNE SOIRÉE AVEC SANTANA,-73.571504,45.4960704
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,SLAM SESSION MONTRÉAL,-73.58264,45.52403
2016-05-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,CAUCHEMAR MERVEILLEUX,-73.56290,45.50950
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,MIDI MUSIQUE,-73.56900,45.51349
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,DU GRAIN À LA TABLE,-73.57016,45.49641
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,CONVERSATION,-73.57326,45.52109
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,LES AVENTURIERS VOYAGEURS - TERRE-NEUVE,-73.59217,45.54824
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,PHOTOSENSIBLES,-73.56117,45.52325
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,OLIVIER LATRY INTERPRÈTE POULENC | ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,RENÉ SIMARD – NOUVEAU RÊVE,-73.562451,45.513764
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,CIEL ET CENDRES,-73.58243,45.52456
2016-04-06T00:00:00.000-0400,2016-04-06T00:00:00.000-0400,LES MERCREDIS 100% HUMOUR,-73.56531,45.51626
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,WAKE ISLAND,-73.62027,45.53257
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,DAPHNÉ CATTELLAT,-73.57637,45.49541
2016-05-01T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,SALON DU PRINTEMPS,-73.59443,45.43099
2016-04-23T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,FESTIVAL IBRIDA*PLURI,-73.6198425293,45.5343971252
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,ZONES01 / FINALE DE ROBOTIQUE DE MONTRÉAL,-73.61464,45.55823
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,RAPETIPETAM,-73.61459,45.54387
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,THE KING OF POP,-73.57441,45.52147
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,COSIMU,-73.5406723022,45.5511283875
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,BIG APPLE JAM,-73.562451,45.513764
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,LE JAZZ SUIT SA VOIX,-73.59827,45.54739
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,TRIO YOUNG-LALONDE-SIDOROV,-73.5812,45.6054
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,PASCALE MONTREUIL | WEEK-ENDS DE LA CHANSON QUÉBÉCOR 2015-2016,-73.56561,45.50794
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,QUATUOR ALCAN,-73.56900,45.51349
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,À LA RENCONTRE DE L'ART CONTEMPLATIF AVEC DAMIEN BROHON,-73.5233535767,45.5957374573
2016-04-20T00:00:00.000-0400,2016-04-20T00:00:00.000-0400,VITAL FEW,-73.5682,45.5205726624
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,RIOT THURSDAY'S II & HALF TRUTH & OFFSIDE (1ST SHOW) & MAUVAISE CONDUITE,-73.56317,45.50958
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,J'ARRIVE OÙ JE SUIS ÉTRANGER,-73.58243,45.52456
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,VERS MON ONE-MAN SHOW,-73.56153,45.51236
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,FATHER JOHN MISTY,-73.56337,45.51053
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,MONTREAL GUITARE TRIO,-73.59556,45.45772
2016-04-21T00:00:00.000-0400,2016-04-21T00:00:00.000-0400,THE PARK AVENUE SYNCOPATORS,-73.57637,45.49541
2016-04-30T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LUMEN / LES CONNAISSANCES,-73.56561,45.50794
